question,complexity,n_classes,n_functions,loc,lloc,sloc,comments,single_comments,multi_comments,blank_lines,h1,h2,N1,N2,h,N,calculated_N,volume,difficulty,effort,bugs,time,endmarker,name,number,string,newline,indent,dedent,lpar,rpar,lsqb,rsqb,colon,comma,semi,plus,minus,star,slash,vbar,amper,less,greater,equal,dot,percent,lbrace,rbrace,eq_equal,not_eq,less_eq,greater_eq,tilde,circumflex,lshift,rshift,dbl_star,plus_eq,minus_eq,star_eq,slash_eq,percent_eq,amper_eq,vbar_eq,circumflex_eq,lshift_eq,rshift_eq,dbl_star_eq,dbl_slash,dbl_slash_eq,at,at_eq,rarrow,ellipsis,colon_eq,op,error_token,comment,nl,encoding,number_int,number_float,kwd_and,kwd_or,kwd_not,kwd_none,kwd_false,kwd_true,kwd_as,kwd_assert,kwd_async,kwd_await,kwd_break,kwd_class,kwd_continue,kwd_def,kwd_del,kwd_if,kwd_elif,kwd_else,kwd_except,kwd_finally,kwd_for,kwd_while,kwd_import,kwd_from,kwd_global,kwd_in,kwd_is,kwd_lambda,kwd_nonlocal,kwd_pass,kwd_raise,kwd_return,kwd_try,kwd_with,kwd_yield,keyword,identifier,builtin_type,builtin_func,kwd_print,kwd_input,builtin_type_unique,builtin_func_unique,identifiers_unique,identifiers_max_len,identifiers_min_len,identifiers_mean_len,num_students_interactions,num_submissions,num_tests,num_correct,num_errors,num_logic_errors,num_syntax_errors,amount_of_change,code_time,num_events,num_deletes,num_blank
1085,2.0,0.0,0.0,14.0,11.0,11.0,0.0,0.0,0.0,3.0,3.0,12.0,6.0,12.0,15.0,18.0,47.77443751081735,70.32403072095333,1.5,105.48604608143,0.0234413435736511,5.860335893412778,1.0,0.0,0.0,7.0,11.0,2.0,2.0,16.0,16.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,5.0,1.0,3.0,5.0,1,3,6,5.0,5.0,5.0,35,99,263,34,65,51,14,7588,3996.889999999999,20745,2097,10
1086,2.0,0.0,0.0,13.0,9.0,9.0,0.0,0.0,0.0,4.0,3.0,8.0,4.0,8.0,11.0,12.0,28.75488750216347,41.51317942364757,1.5,62.26976913547136,0.0138377264745491,3.4594316186372978,1.0,0.0,0.0,5.0,9.0,2.0,2.0,12.0,12.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,3.0,1.0,3.0,3.0,1,3,4,5.0,5.0,5.0,34,99,320,34,65,45,7,9487,1627.1779999999983,18148,2192,9
1087,2.0,0.0,0.0,14.0,10.0,10.0,0.0,0.0,0.0,4.0,3.0,10.0,5.0,10.0,13.0,15.0,37.97416845103709,55.506595772116384,1.5,83.25989365817458,0.0185021985907054,4.625549647676365,1.0,0.0,0.0,6.0,10.0,2.0,2.0,14.0,14.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,4.0,1.0,3.0,4.0,1,3,5,5.0,5.0,5.0,38,161,461,37,124,81,17,13549,4805.452999999996,20343,2151,26
1088,2.0,0.0,0.0,14.0,11.0,11.0,0.0,0.0,0.0,3.0,3.0,12.0,6.0,12.0,15.0,18.0,47.77443751081735,70.32403072095333,1.5,105.48604608143,0.0234413435736511,5.860335893412778,1.0,0.0,0.0,7.0,11.0,2.0,2.0,16.0,16.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,5.0,1.0,3.0,5.0,1,3,6,5.0,5.0,5.0,40,232,452,39,193,131,33,13556,3238.751999999995,26458,2735,16
1089,2.0,0.0,0.0,13.0,10.0,10.0,0.0,0.0,0.0,3.0,2.0,6.0,3.0,6.0,8.0,9.0,17.509775004326936,27.0,1.0,27.0,0.009,1.5,1.0,0.0,0.0,6.0,10.0,2.0,2.0,13.0,13.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,4.0,1.0,3.0,4.0,1,3,5,13.0,6.0,8.0,31,250,380,30,220,189,13,11769,5340.707000000013,22874,3213,15
1090,2.0,0.0,0.0,16.0,11.0,11.0,0.0,0.0,0.0,5.0,2.0,8.0,4.0,8.0,10.0,12.0,26.0,39.86313713864836,1.0,39.86313713864836,0.0132877123795494,2.2146187299249087,1.0,0.0,0.0,7.0,11.0,2.0,2.0,15.0,15.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,5.0,1.0,3.0,5.0,1,3,6,13.0,6.0,7.833333333333333,27,184,329,25,159,111,18,11491,2289.266999999999,16380,2033,19
1091,2.0,0.0,0.0,13.0,10.0,10.0,0.0,0.0,0.0,3.0,5.0,7.0,5.0,10.0,12.0,15.0,31.26112492884004,53.77443751081735,3.571428571428572,192.0515625386334,0.0179248125036057,10.6695312521463,1.0,0.0,0.0,3.0,10.0,2.0,2.0,9.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,1.0,0.0,4.0,1.0,1,2,4,4.0,2.0,2.5,37,230,607,37,193,164,13,13813,8830.669999999995,18830,2071,13
1092,2.0,0.0,0.0,17.0,12.0,12.0,0.0,0.0,0.0,5.0,6.0,15.0,12.0,24.0,21.0,36.0,74.11313393845472,158.12342722003538,4.8,758.9924506561698,0.0527078090733451,42.1662472586761,1.0,0.0,0.0,2.0,12.0,2.0,2.0,6.0,6.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,1.0,0.0,2.0,1.0,1,2,7,11.0,6.0,9.0,31,218,505,25,193,159,6,17711,5383.646999999995,25969,2920,28
1093,2.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,5.0,8.0,6.0,12.0,13.0,18.0,35.60964047443681,66.60791492653966,3.75,249.77968097452373,0.0222026383088465,13.876648943029096,1.0,0.0,0.0,3.0,11.0,2.0,2.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,1.0,0.0,4.0,1.0,1,2,5,8.0,2.0,5.0,50,310,676,44,266,234,21,18707,7513.015999999993,27101,3386,37
1094,2.0,0.0,0.0,13.0,9.0,9.0,0.0,0.0,0.0,4.0,5.0,7.0,5.0,10.0,12.0,15.0,31.26112492884004,53.77443751081735,3.571428571428572,192.0515625386334,0.0179248125036057,10.6695312521463,1.0,0.0,0.0,3.0,9.0,2.0,2.0,9.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,3.0,1.0,1,2,4,7.0,1.0,3.0,38,181,721,31,150,124,7,19327,4117.609999999996,29405,4451,28
1095,2.0,0.0,0.0,18.0,17.0,17.0,0.0,0.0,0.0,1.0,6.0,40.0,31.0,62.0,46.0,93.0,228.38689879982144,513.6912619133022,4.65,2388.664367896856,0.1712304206377674,132.70357599426976,1.0,0.0,0.0,3.0,17.0,2.0,2.0,14.0,14.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,1.0,0.0,2.0,1.0,1,2,12,8.0,1.0,2.5,36,287,558,32,255,223,13,20520,10775.839999999997,24877,3179,25
1096,2.0,0.0,0.0,15.0,11.0,11.0,3.0,3.0,0.0,1.0,5.0,13.0,10.0,20.0,18.0,30.0,59.71535681027101,125.09775004326936,3.8461538461538463,481.145192474113,0.0416992500144231,26.730288470784057,1.0,0.0,0.0,3.0,11.0,2.0,2.0,13.0,13.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,3.0,0.0,4.0,1.0,2,2,5,2.0,1.0,1.6,39,365,903,27,338,288,16,28260,5570.168000000001,39443,5082,38
1097,2.0,0.0,0.0,13.0,13.0,13.0,2.0,0.0,0.0,0.0,5.0,7.0,5.0,10.0,12.0,15.0,31.26112492884004,53.77443751081735,3.571428571428572,192.0515625386334,0.0179248125036057,10.6695312521463,1.0,0.0,0.0,3.0,13.0,2.0,2.0,8.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,1.0,0.0,4.0,1.0,1,2,6,4.0,1.0,1.8333333333333333,46,257,607,40,217,188,20,16015,13087.04899999999,30205,3869,24
1098,2.0,0.0,0.0,10.0,7.0,7.0,0.0,0.0,0.0,3.0,5.0,7.0,5.0,10.0,12.0,15.0,31.26112492884004,53.77443751081735,3.571428571428572,192.0515625386334,0.0179248125036057,10.6695312521463,1.0,0.0,0.0,3.0,7.0,2.0,2.0,8.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,2.0,1.0,1,2,2,3.0,1.0,2.0,43,251,649,37,214,183,10,15244,2614.048999999997,21395,2656,39
1109,16.0,0.0,0.0,38.0,28.0,27.0,1.0,1.0,7.0,3.0,4.0,26.0,22.0,44.0,30.0,66.0,130.2114326716684,323.85477931016226,3.3846153846153846,1096.1238684343953,0.1079515931033874,60.89577046857752,1.0,0.0,0.0,9.0,28.0,12.0,12.0,23.0,23.0,0.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,32.0,2.0,0.0,3.0,2.0,2,2,5,5.0,2.0,3.0,31,184,669,18,166,135,20,42020,1393.4069999999997,36554,4504,10
1111,2.0,0.0,0.0,12.0,9.0,9.0,0.0,0.0,0.0,3.0,4.0,8.0,4.0,8.0,12.0,12.0,32.0,43.01955000865388,2.0,86.03910001730776,0.0143398500028846,4.779950000961542,1.0,0.0,0.0,5.0,9.0,2.0,2.0,10.0,10.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,2.0,1.0,2.0,2.0,1,3,4,12.0,1.0,6.25,33,226,716,21,205,136,21,52122,5758.512999999988,42540,5254,26
1113,17.0,0.0,0.0,41.0,31.0,30.0,1.0,1.0,7.0,3.0,5.0,24.0,24.0,48.0,29.0,72.0,121.64874049174458,349.77463164918527,5.0,1748.8731582459263,0.1165915438830617,97.15961990255148,1.0,0.0,0.0,9.0,31.0,14.0,14.0,12.0,12.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,34.0,2.0,0.0,3.0,2.0,2,2,5,5.0,2.0,3.6,28,144,499,21,123,108,10,47780,9707.81699999998,44946,4686,11
1114,10.0,0.0,0.0,48.0,25.0,24.0,9.0,9.0,7.0,8.0,5.0,14.0,11.0,22.0,19.0,33.0,64.91260938324326,140.1816079436383,3.928571428571429,550.713459778579,0.0467272026478794,30.595192209921056,1.0,0.0,0.0,17.0,25.0,10.0,10.0,15.0,15.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,2.0,0.0,3.0,2.0,1,2,4,6.0,3.0,4.5,23,214,436,14,200,184,4,32442,3509.6140000000014,31501,4293,28
1115,7.0,0.0,0.0,30.0,19.0,18.0,1.0,1.0,7.0,4.0,8.0,18.0,14.0,28.0,26.0,42.0,99.0586500259616,197.4184681619259,6.222222222222222,1228.3815796742056,0.0658061560539753,68.24342109301142,1.0,0.0,0.0,7.0,19.0,6.0,6.0,10.0,10.0,0.0,0.0,6.0,5.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,23.0,2.0,1.0,3.0,2.0,2,3,6,8.0,1.0,3.6666666666666665,34,350,875,28,322,277,24,51785,13366.957000000026,40175,4443,15
1117,10.0,0.0,0.0,31.0,21.0,20.0,1.0,1.0,7.0,3.0,10.0,27.0,17.0,36.0,37.0,53.0,161.6012435072873,276.1010283783344,6.666666666666667,1840.6735225222287,0.0920336761261114,102.25964014012384,1.0,0.0,0.0,12.0,21.0,6.0,6.0,13.0,13.0,0.0,0.0,6.0,7.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,2.0,1.0,3.0,3.0,2,3,9,11.0,2.0,4.444444444444445,17,125,387,8,117,92,13,50210,0.0,31751,3633,13
1119,11.0,0.0,0.0,35.0,26.0,25.0,0.0,0.0,7.0,3.0,1.0,12.0,10.0,20.0,13.0,30.0,43.01955000865388,111.01319154423275,0.8333333333333334,92.5109929535273,0.0370043971814109,5.139499608529295,1.0,0.0,0.0,24.0,26.0,12.0,12.0,4.0,4.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,2.0,1.0,0,2,2,4.0,4.0,4.0,50,244,427,43,201,162,26,28793,2676.3189999999986,40330,4450,11
1120,11.0,0.0,0.0,35.0,26.0,25.0,0.0,0.0,7.0,3.0,1.0,12.0,10.0,20.0,13.0,30.0,43.01955000865388,111.01319154423275,0.8333333333333334,92.5109929535273,0.0370043971814109,5.139499608529295,1.0,0.0,0.0,24.0,26.0,12.0,12.0,4.0,4.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,2.0,1.0,0,2,2,6.0,4.0,5.0,23,92,208,21,71,63,4,9180,1649.3529999999998,12008,1534,5
1122,11.0,0.0,0.0,36.0,26.0,25.0,0.0,0.0,7.0,4.0,1.0,12.0,10.0,20.0,13.0,30.0,43.01955000865388,111.01319154423275,0.8333333333333334,92.5109929535273,0.0370043971814109,5.139499608529295,1.0,0.0,0.0,24.0,26.0,12.0,12.0,4.0,4.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,2.0,1.0,0,2,2,6.0,4.0,5.0,38,130,510,36,94,78,9,30253,6496.31499999998,48209,6750,13
